Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN06,OUT027,67.10492
FDH02,OUT010,36.10753
NCW18,OUT045,94.42273
FDH57,OUT013,52.969086
FDV35,OUT045,62.077324
NCU29,OUT013,59.151722
NCP02,OUT046,23.997793
FDN44,OUT013,65.357796
FDX03,OUT018,16.538921
FDR11,OUT010,63.27494
FDA36,OUT046,74.45872
FDP58,OUT027,88.2595
FDH31,OUT045,39.196365
FDH34,OUT035,75.187904
FDS13,OUT035,105.83589
FDT01,OUT018,84.106804
FDY09,OUT049,70.82826
FDV33,OUT027,104.41996
NCW29,OUT010,51.111935
NCN17,OUT045,40.490574
FDX01,OUT046,47.58401
FDL03,OUT049,78.7524
DRL59,OUT049,21.912891
DRM11,OUT027,106.212814
FDA43,OUT049,79.25754
FDZ56,OUT010,67.50499
FDI44,OUT018,29.859535
FDB50,OUT013,32.33975
FDU15,OUT019,13.905501
NCJ19,OUT019,22.865173
FDD48,OUT013,47.01092
NCW42,OUT035,88.65832
FDL24,OUT017,69.36392
NCB30,OUT013,80.13976
FDK25,OUT013,68.66075
FDW28,OUT049,78.52974
FDD47,OUT017,68.54518
FDK16,OUT019,37.667587
FDW37,OUT046,37.066467
FDA48,OUT035,88.58759
FDA14,OUT017,58.28103
FDV15,OUT013,41.723064
FDN22,OUT049,101.25944
NCD55,OUT045,16.552578
FDY43,OUT013,68.12448
NCU05,OUT017,31.780178
FDF10,OUT035,59.27606
FDR39,OUT018,72.37055
FDG40,OUT013,13.790953
FDZ28,OUT019,51.3829
FDE02,OUT045,37.88895
FDU60,OUT049,67.70032
FDM21,OUT013,103.85139
FDV52,OUT019,47.157673
NCW06,OUT013,77.716354
FDX36,OUT035,90.45112
FDT35,OUT027,68.98737
NCL19,OUT010,56.81213
NCD31,OUT046,66.429436
FDE53,OUT019,43.284916
FDW58,OUT019,42.978752
DRF48,OUT046,75.751816
FDW57,OUT035,70.73974
DRH13,OUT017,42.685204
FDT33,OUT013,68.353485
DRK47,OUT027,92.034325
FDY22,OUT010,57.043755
FDC35,OUT019,84.07665
FDO03,OUT013,92.42918
FDF24,OUT045,32.593555
FDF56,OUT018,71.08093
FDD28,OUT013,23.561893
FDG53,OUT027,57.85586
FDO27,OUT019,39.428104
NCF54,OUT018,67.51319
FDC20,OUT027,22.641054
FDU10,OUT046,15.630431
DRA24,OUT018,64.37631
FDA02,OUT010,57.705868
FDG10,OUT017,22.761497
FDW39,OUT010,71.301956
FDP04,OUT019,25.84031
NCM55,OUT013,75.11422
FDG47,OUT045,104.47271
NCU41,OUT017,76.49749
NCK31,OUT017,20.464561
FDZ46,OUT045,44.17768
FDU13,OUT027,60.831932
NCF19,OUT045,19.96372
NCJ43,OUT013,70.30214
NCJ05,OUT045,61.522655
FDS04,OUT027,56.735718
FDX28,OUT010,40.069733
FDB41,OUT027,19.17445
FDG53,OUT046,57.260143
FDL15,OUT010,60.755436
FDQ08,OUT049,24.528654
DRN36,OUT013,39.616882
FDI46,OUT013,102.391136
FDG16,OUT027,87.010216
FDV32,OUT013,25.864687
FDF44,OUT010,52.95096
FDK04,OUT018,21.659866
NCA41,OUT013,78.30264
FDD51,OUT017,17.333101
NCZ53,OUT045,75.7706
FDP01,OUT027,61.94087
FDY25,OUT049,73.0176
FDB17,OUT018,70.93567
NCV54,OUT018,46.763527
FDJ32,OUT017,24.996162
FDA37,OUT049,50.441277
FDG35,OUT035,68.95495
NCM05,OUT018,105.74196
FDG45,OUT046,85.8402
FDH28,OUT013,16.052633
NCE18,OUT049,100.05749
FDH38,OUT045,47.45304
FDR56,OUT013,80.35563
FDH17,OUT027,39.51384
FDD39,OUT049,87.695885
FDB41,OUT049,19.00362
NCR53,OUT046,90.32206
FDX46,OUT017,22.885878
FDV28,OUT049,14.2261915
FDA08,OUT018,65.210335
FDH45,OUT017,16.5986
NCS38,OUT010,45.52913
FDD40,OUT010,77.01668
DRM59,OUT035,61.847775
NCJ43,OUT018,69.28315
NCN29,OUT013,20.495628
NCC19,OUT045,77.114784
FDR56,OUT035,78.848145
FDZ43,OUT049,97.45243
FDJ32,OUT010,24.59351
DRH03,OUT017,36.666126
NCZ54,OUT035,65.616066
FDE26,OUT017,58.20302
FDS03,OUT045,25.74361
DRZ24,OUT019,48.610817
FDO48,OUT027,89.54465
FDW39,OUT049,70.661995
NCK05,OUT049,24.995867
NCK30,OUT017,101.58991
FDT27,OUT018,93.04846
FDS08,OUT019,71.79299
NCJ19,OUT049,22.42444
FDC58,OUT045,17.294662
DRE37,OUT013,76.41186
FDW02,OUT035,51.25766
FDJ02,OUT010,59.152596
FDX09,OUT045,71.19389
FDT31,OUT010,74.79182
FDI24,OUT049,71.68227
FDY09,OUT045,70.53854
FDV28,OUT045,13.9874115
DRM47,OUT049,77.444336
FDT52,OUT019,99.349144
FDI48,OUT018,20.263023
FDY55,OUT017,102.3971
FDU48,OUT013,53.25775
FDN25,OUT045,22.424744
FDP20,OUT049,50.966972
FDJ15,OUT013,75.32086
FDD04,OUT018,54.99176
FDY58,OUT045,92.23707
FDR37,OUT018,72.18882
FDF44,OUT013,53.00585
FDD32,OUT045,33.007545
FDR57,OUT017,62.52782
DRG39,OUT027,22.61903
FDX15,OUT017,63.234497
DRN37,OUT045,66.73093
FDW40,OUT027,57.833687
FDB32,OUT049,37.515255
FDM40,OUT018,56.39566
FDE39,OUT027,49.435207
DRH49,OUT017,32.506077
FDT46,OUT049,20.07399
NCF06,OUT035,103.5265
FDP07,OUT017,78.135445
FDC04,OUT013,97.192795
FDZ32,OUT017,41.34044
FDD50,OUT045,67.98406
FDU56,OUT017,73.66362
FDV34,OUT017,28.622004
NCY41,OUT013,15.057985
NCK18,OUT046,66.935936
DRH25,OUT049,20.980646
FDT57,OUT046,95.822685
FDV56,OUT018,41.57822
FDV12,OUT045,38.921112
FDN52,OUT017,35.272022
FDX38,OUT035,19.438276
FDE47,OUT018,47.920387
NCO07,OUT013,85.84133
FDV09,OUT027,61.310074
FDZ23,OUT019,74.74642
DRH51,OUT018,34.144344
NCY54,OUT045,69.182
DRG49,OUT013,99.888794
NCC19,OUT049,77.81225
NCV53,OUT045,96.938225
FDZ47,OUT019,40.804962
NCO26,OUT018,44.884228
NCP02,OUT045,24.71942
NCW30,OUT018,103.103836
NCN55,OUT046,97.07572
FDB20,OUT010,30.146423
DRL11,OUT013,63.948547
DRD60,OUT045,72.944275
FDW14,OUT010,34.966873
FDL27,OUT010,26.212954
FDU09,OUT018,21.286015
DRH36,OUT027,30.852194
FDP34,OUT027,63.748623
FDE04,OUT017,70.93638
FDZ57,OUT027,53.243725
FDF02,OUT010,41.30649
FDG28,OUT045,98.55102
NCI31,OUT046,13.888461
FDT43,OUT013,20.88846
FDU20,OUT046,48.737244
FDD53,OUT013,17.48557
FDW15,OUT045,59.81668
NCT53,OUT045,65.611916
NCG55,OUT027,46.953598
FDD48,OUT035,46.028095
FDG47,OUT049,105.93374
FDI21,OUT017,25.337973
FDT27,OUT017,93.67467
DRO35,OUT013,47.681213
FDD33,OUT017,93.17094
FDC04,OUT035,97.373665
FDY34,OUT013,66.76544
DRJ49,OUT049,51.903023
FDE05,OUT049,58.01005
FDU31,OUT017,87.45814
NCN19,OUT027,76.63365
FDK56,OUT027,75.426704
FDK58,OUT017,41.070286
NCJ42,OUT035,40.938705
FDZ34,OUT027,78.20357
FDA52,OUT018,69.15716
NCR29,OUT013,23.112116
FDT48,OUT035,80.555984
DRJ51,OUT019,92.53841
NCS54,OUT046,71.548225
FDV01,OUT035,61.97368
DRG51,OUT027,66.72909
NCG42,OUT013,53.417885
FDA51,OUT049,46.743286
FDV19,OUT010,63.646183
NCT18,OUT045,73.082405
NCS41,OUT045,74.122826
FDO03,OUT046,91.86485
FDL12,OUT010,24.070362
FDY37,OUT010,57.11347
FDI58,OUT049,37.47396
FDT28,OUT018,58.66338
NCC42,OUT010,55.15171
FDO01,OUT017,51.47138
FDJ02,OUT013,59.504066
FDQ04,OUT018,15.931194
DRL47,OUT013,51.033974
FDZ32,OUT035,43.038555
FDC35,OUT035,83.379005
FDX14,OUT045,29.356718
FDZ35,OUT013,42.58997
FDL14,OUT013,63.394253
FDO04,OUT049,22.022442
DRK11,OUT017,60.126827
FDB44,OUT018,83.60376
FDZ50,OUT049,74.32348
FDI12,OUT027,36.42739
FDU43,OUT017,94.52311
FDD58,OUT010,39.116577
FDB27,OUT017,78.119026
FDB04,OUT018,33.391647
NCO17,OUT013,48.534252
FDL12,OUT017,22.82292
DRJ13,OUT049,64.782814
FDD57,OUT045,38.753536
FDW19,OUT035,44.561127
DRD27,OUT018,39.018734
FDH27,OUT027,59.224
NCW30,OUT027,105.419914
FDR40,OUT018,31.055597
FDG05,OUT013,63.754223
NCY41,OUT019,14.223839
FDI38,OUT018,81.55139
FDR20,OUT046,17.186657
FDE09,OUT017,43.583412
FDN50,OUT019,38.33948
DRF27,OUT045,61.360626
DRF51,OUT013,15.509327
NCO02,OUT019,27.347645
FDB51,OUT027,25.587147
FDJ50,OUT013,21.875156
FDN52,OUT013,34.98597
FDX14,OUT013,31.304007
FDT27,OUT019,95.07038
FDV10,OUT013,17.195974
FDU33,OUT046,18.333878
FDU58,OUT046,75.0993
NCP42,OUT027,79.28183
FDL51,OUT027,86.789406
DRH15,OUT027,18.941923
FDU16,OUT017,33.781677
FDW15,OUT017,59.489517
FDQ44,OUT045,48.867607
NCI06,OUT027,73.33911
DRK23,OUT019,102.10238
FDC28,OUT035,44.18161
NCY17,OUT019,17.249847
NCV05,OUT018,60.590477
FDM34,OUT019,53.56026
DRD60,OUT027,74.53178
FDT38,OUT046,34.634346
FDQ57,OUT018,57.167267
FDE59,OUT027,14.92971
NCM43,OUT046,65.899254
DRI51,OUT049,68.857445
NCG30,OUT017,49.531235
NCK54,OUT035,46.12475
FDQ16,OUT019,44.2792
FDI36,OUT013,79.96634
FDX16,OUT027,60.671787
FDA34,OUT046,70.12617
FDJ48,OUT018,98.255684
FDU47,OUT035,55.57514
FDS39,OUT046,57.83017
FDD11,OUT046,101.20869
FDM16,OUT027,30.286068
FDU56,OUT018,72.118576
FDQ32,OUT017,48.578735
DRK35,OUT013,16.517605
FDA58,OUT049,94.28355
DRG48,OUT019,58.17883
FDT59,OUT010,92.59724
FDQ31,OUT019,36.25601
FDS51,OUT018,24.219131
FDW32,OUT027,35.698875
FDI15,OUT027,107.16811
NCV30,OUT017,24.422672
DRG25,OUT049,75.62466
FDT02,OUT013,13.780097
FDO33,OUT027,46.706074
FDP38,OUT035,20.532656
FDZ45,OUT035,79.32553
NCA54,OUT027,73.367134
FDU33,OUT017,17.978073
FDN58,OUT017,93.30099
FDI05,OUT045,30.437838
FDM57,OUT019,33.293312
NCS42,OUT027,36.817684
FDB57,OUT045,88.72653
FDC03,OUT045,78.81485
FDZ58,OUT013,48.922577
NCK29,OUT045,50.257027
NCR53,OUT045,90.25988
FDE26,OUT027,59.367603
FDU52,OUT049,62.399963
FDE41,OUT027,34.39098
FDU38,OUT018,75.02219
FDA52,OUT017,70.25257
FDW46,OUT046,26.493492
DRI59,OUT035,90.40264
FDT38,OUT035,33.97121
FDL33,OUT018,77.92387
FDQ01,OUT027,102.58407
FDJ08,OUT046,77.00822
FDQ47,OUT049,14.686924
NCZ18,OUT013,102.297005
FDE29,OUT017,23.975172
FDF10,OUT027,59.903053
FDC48,OUT049,33.791096
FDY58,OUT013,92.7425
NCX30,OUT010,98.77916
FDV11,OUT013,71.91295
FDT46,OUT046,19.995016
DRD01,OUT019,22.519093
FDQ11,OUT013,104.027534
NCM41,OUT017,36.665848
NCC55,OUT013,15.20995
FDG45,OUT027,87.03315
NCQ54,OUT049,67.39632
FDM34,OUT045,51.881325
FDD17,OUT019,95.86833
FDN38,OUT027,101.407074
FDB53,OUT018,58.327896
NCL06,OUT035,105.14022
NCV18,OUT019,33.392555
FDX25,OUT013,73.88546
FDB39,OUT046,22.381727
FDC33,OUT049,79.53855
NCO14,OUT018,16.801176
FDA58,OUT027,96.307236
NCQ02,OUT017,74.43452
NCR53,OUT017,90.674614
FDN52,OUT046,35.72422
FDG26,OUT046,103.00252
FDE23,OUT027,19.395094
DRI37,OUT013,24.206886
DRH37,OUT018,65.35271
FDO01,OUT035,51.03673
FDK45,OUT049,45.94249
FDP23,OUT049,87.69534
FDM33,OUT035,88.156044
FDD36,OUT017,47.687775
FDL56,OUT017,33.80935
FDT27,OUT010,94.31191
FDG52,OUT017,17.36475
NCL42,OUT035,97.678154
DRJ24,OUT046,74.9624
FDV38,OUT046,21.06386
FDT35,OUT045,67.93337
FDY51,OUT045,87.885155
FDC37,OUT017,41.994083
NCP43,OUT013,73.5884
FDO33,OUT045,44.989056
FDW04,OUT018,51.430305
NCC31,OUT046,62.645706
FDK22,OUT049,87.11108
FDJ50,OUT017,21.679405
FDV13,OUT017,35.214172
DRL60,OUT017,60.767456
FDW03,OUT017,41.502407
FDY27,OUT035,71.48064
FDB39,OUT027,22.436493
FDU59,OUT045,65.404976
FDZ57,OUT049,52.211002
FDO21,OUT049,90.58929
FDS43,OUT018,74.107956
FDU28,OUT010,75.34795
FDC51,OUT010,48.537506
FDW16,OUT010,36.463226
FDP32,OUT010,50.15507
FDB60,OUT019,78.901276
NCQ30,OUT046,48.67412
FDD26,OUT049,74.543755
FDI44,OUT045,30.851772
DRH23,OUT046,22.68701
FDO44,OUT046,44.39691
FDG04,OUT046,75.44154
FDM32,OUT027,37.524544
FDM09,OUT013,68.899956
FDZ47,OUT013,40.007015
FDM40,OUT027,58.40508
FDY48,OUT017,40.334557
NCM30,OUT045,16.758663
FDX36,OUT010,90.2942
DRF03,OUT017,15.261606
FDN51,OUT049,104.27966
FDM57,OUT049,34.14093
FDB35,OUT049,37.818954
FDY13,OUT027,31.997051
FDA37,OUT017,50.27527
NCX53,OUT017,56.449036
FDD59,OUT018,31.337585
FDX10,OUT019,14.768499
FDC03,OUT018,77.364365
FDW43,OUT035,90.507866
FDW10,OUT046,70.74129
FDY14,OUT027,106.550964
FDV43,OUT045,17.895151
FDO40,OUT013,61.003086
FDP46,OUT027,37.35626
NCE43,OUT019,68.167694
FDD05,OUT035,47.93933
FDJ60,OUT010,65.966156
DRE27,OUT018,37.400402
FDO11,OUT035,100.63183
DRG11,OUT027,44.10791
FDK33,OUT010,85.659355
DRM23,OUT045,68.36561
FDJ02,OUT027,59.678574
NCZ05,OUT045,42.085777
NCL30,OUT013,51.28009
FDZ19,OUT018,68.871124
FDM45,OUT049,48.871597
FDO36,OUT046,71.72458
NCK31,OUT045,20.435123
DRJ37,OUT045,61.7267
FDP24,OUT018,46.78081
FDF46,OUT013,47.16085
FDX46,OUT019,23.581783
NCL18,OUT045,77.55047
FDJ26,OUT013,86.12289
FDJ07,OUT045,46.356407
FDY15,OUT013,62.87841
DRG01,OUT045,30.062473
FDF58,OUT045,26.01869
FDZ14,OUT019,49.084835
FDP31,OUT049,26.172722
FDH45,OUT013,17.394073
FDA09,OUT010,71.1241
FDW31,OUT035,79.69933
FDA57,OUT046,16.450203
NCE55,OUT035,70.97869
FDC17,OUT019,85.64108
FDC59,OUT013,26.313112
FDA22,OUT013,68.371346
FDK52,OUT035,90.01185
NCM26,OUT046,61.415314
NCT53,OUT035,66.977
FDW45,OUT018,58.43498
NCI18,OUT035,89.112816
FDE38,OUT018,64.79748
FDF08,OUT019,36.01048
FDY58,OUT010,91.73024
FDF58,OUT019,25.530128
FDX39,OUT017,83.82325
FDB44,OUT049,85.07338
FDF28,OUT013,51.274643
FDE39,OUT013,47.941315
FDT37,OUT018,100.17349
FDZ45,OUT017,79.38003
FDO40,OUT035,60.422203
FDM57,OUT027,35.09337
DRG36,OUT017,68.57625
FDY36,OUT010,28.252125
DRL60,OUT027,61.980827
FDS25,OUT019,44.758358
DRF49,OUT027,45.969593
FDP16,OUT045,98.32293
FDS60,OUT049,72.68724
FDU15,OUT027,15.895575
FDK43,OUT046,51.283146
FDN25,OUT046,23.91511
FDE53,OUT049,42.368534
FDB22,OUT013,63.43863
FDE39,OUT017,47.75811
FDX35,OUT035,91.26043
NCG54,OUT049,68.36055
FDH27,OUT035,58.67137
NCK42,OUT013,87.48142
FDS25,OUT049,44.084015
FDI10,OUT018,68.1023
FDU35,OUT035,40.511806
FDI04,OUT017,79.42816
DRK23,OUT035,101.16154
FDB53,OUT019,59.78465
FDY02,OUT049,105.332146
FDM60,OUT035,16.19506
NCJ31,OUT010,95.48227
DRP35,OUT017,50.336014
NCQ30,OUT018,48.11777
DRL11,OUT010,63.346363
FDU01,OUT013,74.74885
FDR39,OUT035,72.25394
FDO08,OUT046,66.84777
FDC02,OUT045,104.46284
NCZ29,OUT035,51.09041
FDF29,OUT010,52.071835
FDZ23,OUT017,74.61591
NCU53,OUT018,65.05507
NCW30,OUT013,104.65796
NCM26,OUT027,63.0716
FDV50,OUT027,50.110554
FDW15,OUT049,58.92926
FDI35,OUT027,74.34351
FDO11,OUT017,99.603485
FDN48,OUT046,37.351646
NCA17,OUT049,60.157475
NCN54,OUT013,32.096317
FDP22,OUT013,20.371117
NCB54,OUT035,50.806118
FDD08,OUT045,15.238935
DRM48,OUT010,13.778208
FDG41,OUT027,45.200127
FDE44,OUT027,20.167263
FDE26,OUT035,57.90457
NCS38,OUT013,46.318153
NCJ54,OUT018,91.296295
FDI40,OUT019,39.90915
FDN45,OUT018,88.562294
FDU43,OUT046,96.28832
FDI04,OUT010,78.81785
NCC07,OUT018,40.767555
NCC07,OUT019,42.273315
NCD18,OUT045,92.73087
FDU55,OUT035,103.58
FDX59,OUT035,14.14635
FDR52,OUT049,76.783005
NCP17,OUT013,25.677393
FDQ32,OUT045,48.92918
NCT17,OUT049,75.74527
FDO10,OUT049,23.274588
FDE32,OUT049,14.348037
FDN44,OUT045,63.48201
FDH02,OUT035,35.85566
FDK60,OUT013,40.23033
FDS24,OUT019,34.94293
FDL03,OUT010,78.92636
FDB46,OUT027,86.396065
FDO48,OUT049,89.484886
FDZ39,OUT049,41.46684
FDT02,OUT027,14.747537
FDC50,OUT013,38.547756
FDP39,OUT035,20.603191
DRG15,OUT018,23.232252
FDP10,OUT018,40.40341
FDF53,OUT027,74.03222
FDN34,OUT045,68.32488
FDK02,OUT045,48.470253
FDC23,OUT045,70.617386
FDJ10,OUT019,56.65553
FDE53,OUT035,43.006683
FDR25,OUT035,106.74956
FDW50,OUT046,66.74174
FDS09,OUT049,20.896883
FDW49,OUT010,70.81738
FDU51,OUT046,71.74473
FDF28,OUT018,49.339035
NCY30,OUT018,70.6757
FDD44,OUT045,104.16748
FDX09,OUT017,70.853035
NCF30,OUT013,51.154358
FDZ50,OUT019,74.8386
FDW37,OUT013,36.15097
FDD11,OUT049,102.24583
DRH39,OUT018,28.980963
FDA36,OUT049,74.33325
NCG43,OUT049,37.034855
FDF02,OUT035,41.479656
FDP57,OUT027,41.745556
NCE42,OUT017,92.41805
NCR38,OUT027,102.54855
FDP03,OUT019,50.561497
FDO51,OUT035,17.152618
NCQ42,OUT046,51.589005
NCM41,OUT046,36.730385
FDH48,OUT027,34.911232
DRF60,OUT046,95.25318
FDJ27,OUT035,40.557602
FDQ14,OUT013,61.43325
FDN27,OUT017,46.945564
NCQ02,OUT046,75.99526
FDJ33,OUT049,50.468212
FDP07,OUT027,79.69944
DRE01,OUT049,97.13206
FDU36,OUT045,40.338295
FDL28,OUT017,91.39647
NCX53,OUT046,56.724022
FDZ39,OUT013,42.042572
NCP42,OUT013,79.3959
FDJ14,OUT035,32.714573
FDK04,OUT049,22.52206
NCC19,OUT017,77.8505
FDS09,OUT018,19.726793
FDZ02,OUT046,40.47059
FDD35,OUT018,47.517883
NCY42,OUT017,57.675674
FDB05,OUT045,99.2702
FDF20,OUT035,78.3139
NCO41,OUT018,37.919746
FDC40,OUT027,32.703358
FDV58,OUT045,78.960754
FDZ57,OUT045,52.139988
DRM35,OUT046,72.44558
DRN36,OUT018,36.669044
FDQ13,OUT046,34.021732
DRO35,OUT010,45.962967
NCD43,OUT035,42.044567
FDA51,OUT018,44.801823
NCX17,OUT027,94.551025
NCZ17,OUT049,15.939362
FDR11,OUT027,65.10703
FDW34,OUT049,97.74141
FDN50,OUT017,36.727215
FDS09,OUT046,20.455761
FDS48,OUT018,59.294685
FDL44,OUT049,65.4017
DRF48,OUT018,74.32133
FDA14,OUT018,58.020317
NCD30,OUT049,38.724903
FDI16,OUT017,20.297535
NCG06,OUT035,103.57807
DRZ24,OUT035,48.58368
NCS17,OUT045,37.978645
FDB37,OUT045,96.52641
FDE10,OUT035,52.391956
FDC57,OUT045,76.70821
FDM12,OUT018,74.061066
FDE24,OUT049,56.50805
FDW22,OUT045,88.25107
DRD01,OUT027,22.204967
NCZ18,OUT027,102.937614
FDN49,OUT045,16.199999
FDR22,OUT035,45.213108
FDV08,OUT019,17.486307
FDY39,OUT046,74.88389
FDV36,OUT049,50.44733
FDO60,OUT045,17.736834
FDU04,OUT027,50.03092
FDR20,OUT027,19.42544
FDW19,OUT019,44.63186
FDU40,OUT049,77.89398
FDK15,OUT045,39.237892
DRF15,OUT035,60.839226
FDQ25,OUT017,69.4125
FDI48,OUT019,21.231552
FDS49,OUT046,31.259455
FDV22,OUT046,63.57089
NCV42,OUT046,44.379364
FDX26,OUT046,74.05755
FDI33,OUT018,34.743702
FDZ14,OUT049,48.98917
FDG10,OUT013,23.41895
FDM38,OUT018,19.458382
FDG26,OUT027,103.79243
FDH46,OUT035,40.994076
FDN13,OUT018,38.717552
FDU57,OUT035,60.239212
NCI06,OUT046,72.4268
FDM38,OUT045,21.382843
NCG42,OUT010,51.13135
FDL39,OUT045,72.16142
FDT31,OUT019,77.04728
FDV59,OUT013,87.890114
FDB49,OUT035,40.512665
FDD58,OUT049,41.043148
DRN59,OUT046,18.288956
FDX48,OUT049,61.618576
FDQ11,OUT049,102.791176
FDY12,OUT049,21.29747
FDQ11,OUT045,103.090546
DRI11,OUT017,46.40164
FDY32,OUT027,66.51126
FDS51,OUT045,24.226488
FDR19,OUT010,57.421825
DRB13,OUT018,75.205025
FDS21,OUT035,24.754435
FDQ40,OUT045,70.73112
NCE55,OUT013,71.654816
FDX43,OUT027,67.33395
FDS12,OUT049,50.768604
DRK01,OUT027,38.914875
FDN25,OUT017,22.031414
FDB60,OUT046,78.60979
FDQ13,OUT017,33.231365
DRK13,OUT045,79.0752
DRF25,OUT018,13.297371
NCD42,OUT019,15.784101
FDW25,OUT045,34.262714
NCV29,OUT027,73.102554
NCK42,OUT035,86.12625
DRJ13,OUT027,64.71122
DRD15,OUT017,92.96961
FDM27,OUT045,62.79001
FDZ50,OUT018,72.8285
FDC04,OUT046,97.43305
FDF50,OUT049,79.07696
FDP15,OUT045,103.282265
FDK46,OUT035,103.90387
FDZ56,OUT018,66.46146
FDY60,OUT049,57.898018
FDB10,OUT035,95.041115
FDR57,OUT045,62.667755
FDU58,OUT049,75.45472
FDH02,OUT046,36.06858
FDP48,OUT013,74.17531
FDI46,OUT035,101.105064
FDW56,OUT013,78.4828
NCM19,OUT010,44.47933
FDS50,OUT027,89.821556
FDK24,OUT013,18.425684
FDO36,OUT017,71.82703
FDK45,OUT027,46.96938
NCL05,OUT045,17.503754
FDL32,OUT018,44.17715
FDA28,OUT049,50.698338
FDY36,OUT018,28.754833
FDP32,OUT018,50.04547
FDL50,OUT046,49.74483
DRC24,OUT049,61.066383
NCS18,OUT017,42.75806
FDD16,OUT017,29.603085
NCV18,OUT013,34.991245
FDX07,OUT046,73.91032
NCZ05,OUT027,42.772606
NCI31,OUT013,14.8883295
FDK14,OUT049,33.802124
NCR06,OUT045,17.20599
NCF54,OUT049,69.59402
DRG23,OUT010,60.24962
FDD53,OUT046,17.414625
NCM31,OUT027,57.252075
FDT16,OUT017,104.596985
FDR40,OUT035,31.904
DRG25,OUT017,73.785805
FDT10,OUT035,24.162674
FDY32,OUT013,66.673965
FDN50,OUT035,37.32058
FDZ35,OUT019,42.264317
NCP54,OUT045,48.917175
NCD07,OUT035,45.109356
FDS02,OUT018,77.79783
DRN59,OUT018,18.24968
DRB24,OUT013,63.47824
FDP37,OUT027,51.69605
DRB01,OUT018,75.3344
FDR47,OUT046,78.643776
NCM31,OUT010,56.763252
NCF06,OUT027,104.97758
NCV17,OUT027,53.16157
FDS10,OUT049,71.72389
FDN52,OUT035,35.154793
FDZ48,OUT013,45.987843
FDJ48,OUT049,99.968285
DRB13,OUT027,77.52386
FDV59,OUT017,86.57491
FDL32,OUT035,44.59826
FDZ12,OUT035,57.13243
NCR06,OUT027,17.28132
FDP51,OUT017,47.605156
FDY22,OUT013,57.888687
FDZ38,OUT049,68.57469
NCO54,OUT035,21.647701
FDR23,OUT035,70.15047
FDM38,OUT049,22.305695
FDS25,OUT013,46.084465
FDZ22,OUT013,34.386463
FDZ20,OUT019,102.66475
FDD45,OUT010,37.97563
FDN03,OUT049,100.09301
NCW30,OUT046,104.18258
FDY24,OUT027,23.085667
FDJ26,OUT019,85.541016
FDM15,OUT049,61.355495
NCW54,OUT027,23.923239
FDA23,OUT045,40.442936
FDA39,OUT019,15.847128
FDZ12,OUT017,57.551254
NCB42,OUT046,46.817333
FDL16,OUT046,18.784143
FDO24,OUT019,64.76922
NCP42,OUT046,77.91762
FDR19,OUT018,57.83992
DRL01,OUT045,93.60688
FDV37,OUT046,80.08622
FDI41,OUT010,58.41788
FDF58,OUT049,25.152906
NCF43,OUT018,55.901695
FDN02,OUT049,82.68348
NCP41,OUT035,43.148304
NCY17,OUT027,18.95037
FDL58,OUT027,107.430534
NCA30,OUT027,76.51012
FDE46,OUT018,59.059334
FDY38,OUT035,92.69632
NCH29,OUT027,39.44082
FDO20,OUT045,101.84333
FDP44,OUT018,40.061974
FDM02,OUT027,36.647064
FDJ14,OUT027,32.90689
FDH04,OUT010,35.507023
DRK23,OUT046,101.94605
NCW05,OUT046,42.895065
FDF12,OUT049,59.225357
FDL51,OUT019,85.81781
FDN03,OUT018,98.89974
DRJ37,OUT049,60.76946
FDM12,OUT019,76.15049
FDA16,OUT045,89.17097
NCB07,OUT017,78.2957
NCI17,OUT019,39.26976
FDR51,OUT046,60.326855
FDJ55,OUT045,90.3745
NCZ17,OUT013,16.081783
FDU25,OUT013,24.397018
NCG18,OUT045,41.716698
DRM11,OUT017,103.919624
FDH16,OUT035,36.853004
FDZ04,OUT018,23.68025
NCX53,OUT035,56.8963
FDX38,OUT027,20.05343
FDX09,OUT046,71.41037
NCW05,OUT018,41.890205
NCS41,OUT017,73.701416
FDI26,OUT046,71.78822
NCZ41,OUT027,51.542408
NCK06,OUT046,49.781555
FDX23,OUT027,39.576447
NCA42,OUT046,63.704483
FDC20,OUT049,21.853846
DRC49,OUT018,56.706894
FDX01,OUT013,47.7899
FDC08,OUT045,90.63137
FDC02,OUT017,103.11714
FDK10,OUT045,72.12932
DRC24,OUT013,62.157684
FDW16,OUT019,37.391457
NCU06,OUT018,90.52543
DRA59,OUT045,74.22827
FDR24,OUT019,36.57749
DRL35,OUT018,16.219095
FDA49,OUT013,35.062023
NCC55,OUT046,14.884347
DRD24,OUT019,57.975613
NCE55,OUT049,71.26783
FDT33,OUT045,67.83868
NCT53,OUT013,66.97312
FDS26,OUT046,104.36283
FDL22,OUT018,35.38674
FDP44,OUT017,41.475117
FDC52,OUT018,58.878197
FDI53,OUT010,64.1137
FDZ23,OUT046,75.20435
NCT18,OUT013,74.107155
FDR13,OUT046,47.230274
FDB09,OUT010,49.611828
FDZ60,OUT013,44.04304
FDB11,OUT046,90.71135
FDC10,OUT018,46.989777
FDW56,OUT035,77.91566
FDK14,OUT027,34.439087
DRE27,OUT027,39.486427
FDA38,OUT017,96.352005
FDT11,OUT045,75.96666
FDP15,OUT035,103.00331
FDV27,OUT035,35.348866
